,source,target,rating,ts,time
15028,1293,1756,2,1350939885,1125
15029,2795,1907,1,1350943023,1125
15030,505,1290,-5,1350943901,1125
15031,2738,2778,1,-2147483648,1125
15032,2778,2738,1,1350945431,1125
15033,2669,864,3,1350948488,1125
15034,864,2669,1,1350948494,1125
15035,2790,2798,1,1350953560,1125
15036,2798,2790,1,-2147483648,1125
15037,2602,2677,2,-2147483648,1125
15038,2797,1981,1,1350954583,1125
15039,2794,2793,1,1350959891,1125
15040,2166,264,1,1350959924,1125
15041,264,2166,1,1350959938,1125
15042,2799,1907,1,1350960019,1125
15043,2166,2765,2,1350960444,1125
15044,2166,2677,1,1350960470,1125
15045,2020,2214,2,1350960793,1125
15046,2637,2377,10,1350968416,1125
15047,2077,2786,1,1350968502,1125
15048,1981,2752,1,1350969775,1125
15049,1981,2790,1,-2147483648,1125
15050,2790,2752,1,-2147483648,1125
15051,2752,2790,1,1350970098,1125
15052,2752,1981,1,1350970109,1125
15053,2433,2800,1,-2147483648,1125
15054,2790,1760,1,1350997162,1125
15055,1760,2790,1,1350997174,1125
15056,2787,69,2,1350999579,1125
15057,1689,2801,1,1350999608,1125
15058,69,2787,2,1351000925,1125
15059,2668,2790,1,1351003373,1125
15060,1950,2196,1,1351003531,1125
15061,2802,1907,1,1351006676,1125
15062,2591,2433,2,-2147483648,1125
15063,1981,2623,1,1351015295,1125
15064,2623,1981,1,1351015338,1125
15065,2218,159,-3,1351016393,1125
15066,1629,1685,1,-2147483648,1125
15067,26,2782,1,1351017546,1125
15068,1647,1943,2,1351019112,1125
15069,1943,1647,2,1351019254,1125
15070,2804,1907,1,1351020994,1125
15071,2796,1907,2,1351022036,1125
15072,2218,2805,-10,1351022571,1125
15073,2787,2806,1,1351026465,1125
15074,2801,593,-3,1351031605,1125
15075,864,2677,2,1351032064,1125
15076,2755,2807,1,1351032091,1125
15077,2807,2755,1,-2147483648,1125
15078,1981,2808,1,1351038140,1125
15079,2790,2712,1,1351039616,1125
15080,2247,2570,1,1351039747,1125
15081,2712,2790,1,1351039887,1125
15082,1240,1757,2,1351042910,1125
15083,1240,1521,3,-2147483648,1125
15084,2790,2668,1,1351045958,1125
15085,2810,2790,1,-2147483648,1125
15086,2810,2669,1,1351046042,1125
15087,1853,2439,2,1351052532,1125
15088,2247,2677,1,1351056493,1125
15089,2247,1983,5,1351056616,1125
15090,2751,2811,1,1351060966,1125
15091,2811,2751,1,1351061080,1125
15092,2670,1764,1,1351061537,1125
15093,1764,2670,1,1351061628,1125
15094,2710,2812,1,1351066660,1125
15095,2812,2710,1,1351066764,1125
15096,1571,2801,1,1351082182,1125
15097,2218,613,-3,1351082374,1125
15098,2809,1907,1,1351082916,1125
15099,2766,2813,1,1351083494,1125
15100,2813,2766,1,1351083527,1125
15101,2166,1981,10,1351094918,1125
15102,2587,2814,1,1351103803,1125
15103,2369,1907,1,1351108899,1125
15104,2669,2810,1,1351113549,1125
15105,1907,2815,2,1351116779,1125
15106,2632,264,1,1351118142,1125
15107,2738,2810,-1,1351119077,1125
15108,2803,1981,1,-2147483648,1125
15109,2790,2801,3,1351126703,1125
15110,2814,2587,1,1351130326,1125
15111,2218,591,-3,1351131091,1125
15112,41,2755,2,1351132722,1125
15113,41,1521,2,-2147483648,1125
15114,41,45,5,1351132955,1125
15115,41,2166,1,1351133074,1125
15116,2677,2778,1,1351133507,1125
15117,2778,2677,1,1351133597,1125
15118,1981,2803,2,1351134890,1125
15119,2810,321,-10,1351137583,1125
15120,2790,2810,-1,1351142714,1125
15121,2707,2545,2,1351143586,1125
15122,321,2810,-10,1351144171,1125
15123,2460,1853,1,1351147124,1125
15124,264,2632,1,1351163604,1125
15125,2433,2794,1,1351164499,1125
15126,2794,2433,1,1351164630,1125
15127,2677,500,2,-2147483648,1125
15128,500,2677,2,-2147483648,1125
15129,2809,2328,1,1351173592,1125
15130,2328,2809,1,1351173954,1125
15131,2816,2328,3,1351175235,1125
15132,2328,2816,2,1351175258,1125
15133,2766,2817,1,1351177177,1125
15134,506,2637,1,1351182401,1125
15135,1907,1341,-10,1351188528,1125
15136,1907,2637,2,1351189157,1125
15137,2637,1907,2,-2147483648,1125
15138,2637,1981,4,1351192024,1125
15139,2218,2738,2,1351192803,1125
15140,2738,2218,2,1351193013,1125
15141,1568,1764,3,1351193328,1125
15142,1764,1568,3,1351193447,1125
15143,1981,2819,1,1351197912,1125
15144,2442,1981,2,1351198552,1125
15145,2801,1847,2,1351199307,1125
15146,1847,2801,2,1351199322,1125
15147,2819,1981,1,1351206489,1126
15148,1981,2442,4,1351207758,1126
15149,202,2820,1,1351208103,1126
15150,202,1230,1,1351208142,1126
15151,2801,1571,2,-2147483648,1126
15152,1981,2355,1,1351214503,1126
15153,1981,1986,7,1351216566,1126
15154,2695,2821,1,1351218072,1126
15155,2790,1981,1,1351222366,1126
15156,1981,2822,3,1351228058,1126
15157,2790,2824,1,1351237322,1126
15158,2824,2790,1,1351237403,1126
15159,2823,2790,2,1351240093,1126
15160,2821,195,-1,1351241937,1126
15161,2790,2825,1,1351243045,1126
15162,829,1800,1,1351250069,1126
15163,1629,2826,1,1351256958,1126
15164,2826,1629,10,1351257045,1126
15165,1629,896,3,1351258726,1126
15166,2801,2827,1,1351259100,1126
15167,2827,2801,1,1351259302,1126
15168,2828,2821,-10,1351259473,1126
15169,1870,1629,2,1351264632,1126
15170,1629,1870,2,1351264862,1126
15171,1981,2780,2,1351266003,1126
15172,2780,1981,3,1351266139,1126
15173,1629,1687,1,1351267515,1126
15174,1687,1629,3,1351267563,1126
15175,2580,2817,2,1351271641,1126
15176,2801,41,1,1351272668,1126
15177,41,2801,1,1351272714,1126
15178,2821,1981,-9,-2147483648,1126
15179,1998,2821,-10,-2147483648,1126
15180,2821,2632,-10,1351274584,1126
15181,2632,2821,-10,1351274721,1126
15182,2808,2632,10,1351277653,1126
15183,2632,2020,1,1351279091,1126
15184,2801,18,-10,1351279445,1126
15185,2808,1764,1,1351280463,1126
15186,1764,2808,1,1351280492,1126
15187,2020,2828,-5,1351281503,1126
15188,1981,2826,2,1351282670,1126
15189,2826,1981,10,1351282810,1126
15190,1764,2819,1,1351282964,1126
15191,1293,18,-10,1351283119,1126
15192,1756,2765,1,1351284301,1126
15193,452,2713,1,1351287953,1126
15194,1981,2818,1,1351294484,1126
15195,2818,1981,1,1351294588,1126
15196,264,1773,5,1351295980,1126
15197,1768,505,1,-2147483648,1126
15198,1981,2821,-10,1351298507,1126
15199,2672,2657,1,1351303858,1126
15200,2657,2672,1,-2147483648,1126
15201,2096,1839,6,1351308745,1126
15202,2672,2550,4,-2147483648,1126
15203,1839,2096,6,1351309857,1126
15204,2738,2166,2,1351310696,1126
15205,2829,2669,1,1351321808,1126
15206,2602,2112,7,1351322012,1126
15207,452,2830,1,1351323657,1126
15208,2112,2602,7,1351324210,1126
15209,2112,1144,1,1351324323,1126
15210,523,1580,1,1351340786,1126
15211,2801,2790,3,1351343716,1126
15212,2328,2831,1,1351348536,1126
15213,2831,2328,1,1351348780,1126
15214,2279,587,-3,1351360564,1126
15215,506,2833,1,1351363209,1126
15216,2833,506,1,-2147483648,1126
15217,1576,2834,1,1351363968,1126
15218,2834,1576,1,1351364697,1126
15219,98,1853,2,1351371150,1126
15220,1456,2110,1,1351372942,1126
15221,2632,2835,1,1351375350,1126
15222,1853,98,3,1351378953,1126
15223,1853,2836,1,1351379010,1126
15224,2836,1853,1,1351379092,1126
15225,2580,2837,1,1351379888,1126
15226,2247,2835,1,1351380062,1126
15227,2835,2247,1,1351380337,1126
15228,2837,2580,1,1351380678,1126
15229,1756,1970,-8,1351382852,1126
15230,2550,2672,4,1351385655,1126
15231,1769,1293,3,1351385725,1126
15232,1769,1230,1,1351385735,1126
15233,1769,2677,1,1351388669,1126
15234,1981,2838,1,1351398766,1126
15235,2838,1981,1,1351398862,1126
15236,1981,2589,1,1351399305,1126
15237,2655,1970,-10,1351424830,1126
15238,264,2801,1,1351434024,1126
15239,1998,1293,5,1351434131,1126
15240,202,2754,-10,1351436410,1126
15241,2840,2833,1,-2147483648,1126
15242,2833,2840,1,1351436538,1126
15243,2833,2754,-10,1351437026,1126
15244,2359,483,-10,1351438336,1126
15245,1998,2833,1,1351438393,1126
15246,2833,1998,1,1351438424,1126
15247,1769,202,1,1351441621,1126
15248,2738,202,1,1351453835,1126
15249,2820,202,1,1351456101,1126
15250,2702,2587,1,1351464970,1126
15251,26,2814,1,1351469571,1126
15252,2218,1786,1,1351470255,1126
15253,2677,864,2,1351471386,1126
15254,2819,1496,-1,1351476794,1126
15255,2819,821,-1,1351476889,1126
15256,2819,587,-1,1351477075,1126
15257,896,1629,5,1351478498,1126
15258,2218,1059,-3,1351479440,1126
15259,2830,452,1,-2147483648,1126
15260,451,2727,1,1351484525,1126
15261,2727,451,1,1351485362,1126
15262,1853,896,1,1351493686,1126
15263,896,1853,1,1351493691,1126
15264,2834,2842,1,1351515258,1126
15265,2842,2834,1,1351515497,1126
15266,2016,2527,-10,1351527100,1126
15267,1764,2359,3,1351531523,1126
15268,2359,1764,3,1351531600,1126
15269,1853,2461,2,1351534222,1126
15270,2128,1203,1,1351534909,1126
15271,83,2146,1,1351539933,1126
15272,2672,2669,4,1351540364,1126
15273,83,1444,2,1351540725,1126
15274,83,69,1,1351560069,1126
15275,2247,2843,1,1351566927,1126
15276,2166,2738,2,1351570724,1126
15277,2016,2839,1,1351571007,1126
15278,1853,2822,1,1351580504,1126
15279,2204,2738,1,1351580720,1126
15280,1907,2028,2,1351580808,1126
15281,2822,1853,1,1351580845,1126
15282,2738,2204,1,1351580922,1126
15283,1876,2433,3,-2147483648,1126
15284,2433,1876,3,1351597573,1126
15285,2846,2801,1,-2147483648,1126
15286,2819,167,-1,1351616372,1126
15287,2433,2313,3,1351617562,1126
15288,2845,2294,4,1351624092,1126
15289,2294,2845,4,1351624540,1126
15290,2846,375,1,1351626752,1126
15291,2283,2592,5,1351627810,1126
15292,2592,2283,2,1351627880,1126
15293,2847,1907,1,1351628511,1126
15294,2723,2848,2,1351631734,1126
15295,2848,2723,5,1351632331,1126
15296,2484,2527,-10,1351634731,1126
15297,2580,2674,1,1351639270,1126
15298,2817,2580,4,1351640949,1126
15299,2128,1293,1,1351641754,1126
15300,1293,2128,1,1351641904,1126
15301,2545,2654,1,1351643549,1126
15302,2654,2545,1,1351643838,1126
15303,2817,1907,2,1351644127,1126
15304,2817,2766,1,1351644371,1126
15305,2077,2850,1,1351647262,1126
15306,2850,2077,2,1351647356,1126
15307,896,132,5,1351651113,1126
15308,2346,2672,3,1351653455,1126
15309,2822,2672,1,1351653491,1126
15310,2823,2218,-10,1351655679,1126
15311,2580,1907,5,1351655693,1126
15312,2823,2580,-10,-2147483648,1126
15313,864,1907,10,-2147483648,1126
15314,1764,2823,-10,1351656042,1126
15315,2346,2823,-10,1351656081,1126
15316,2302,2823,-10,1351656137,1126
15317,2819,716,-1,1351656976,1126
15318,2279,2778,1,1351661759,1126
15319,2778,2279,1,1351661924,1126
15320,2817,2592,1,1351673190,1126
15321,2592,2817,1,1351673214,1126
15322,69,83,1,-2147483648,1126
15323,2218,1166,-3,1351687016,1126
15324,26,2851,1,1351687253,1126
15325,2851,26,1,1351687382,1126
15326,864,1166,-10,-2147483648,1126
15327,2829,864,1,1351688421,1126
15328,2580,2852,1,1351689869,1126
15329,2580,2823,-10,1351690576,1126
15330,864,2829,-10,1351697173,1126
15331,2218,334,-3,1351697971,1126
15332,2819,334,-1,1351698046,1126
15333,864,2646,-10,1351698592,1126
15334,2829,2853,1,1351698715,1126
15335,2819,987,-1,1351703985,1126
15336,2669,1971,7,-2147483648,1126
15337,2854,1907,1,1351707204,1126
15338,2839,2016,1,-2147483648,1126
15339,2839,217,-1,1351708655,1126
15340,2580,2771,1,1351709060,1126
15341,83,1435,1,1351719138,1126
15342,83,2090,1,1351719151,1126
15343,2856,1907,1,1351721081,1126
15344,2218,538,-7,1351721527,1126
15345,1981,2781,1,1351724602,1126
15346,2781,1981,1,1351724910,1126
15347,2247,2669,3,1351726066,1126
15348,2815,1907,1,1351727920,1126
15349,1369,2851,1,1351729411,1126
15350,2851,1369,3,1351729801,1126
15351,2815,2751,1,1351731433,1126
15352,1764,5,2,1351732738,1126
15353,5,1764,3,1351733352,1126
15354,896,864,2,1351737368,1126
15355,2247,2545,3,1351741462,1126
15356,2545,2247,3,1351741514,1126
15357,2751,2815,2,1351741765,1126
15358,2545,864,1,1351742797,1126
15359,864,2545,1,1351743259,1126
15360,2819,159,-1,1351750748,1126
15361,2819,593,-1,1351751058,1126
15362,2279,1500,-10,1351751343,1126
15363,2819,180,-1,1351751783,1126
15364,2819,1623,-1,1351751983,1126
15365,2819,853,-1,1351752734,1126
15366,2819,734,-1,1351753200,1126
15367,2819,1657,-1,1351753530,1126
15368,2819,1746,-1,1351754493,1126
15369,2819,2625,-1,1351755199,1126
15370,2790,2823,1,1351756936,1126
15371,2754,202,-10,1351765278,1126
15372,2754,2833,-10,1351765375,1126
15373,2852,2857,1,1351772951,1126
15374,2857,2852,1,1351773211,1126
15375,452,26,7,1351774433,1126
15376,2580,2857,1,1351779216,1126
15377,2857,2580,1,1351779218,1126
15378,2819,747,-1,1351784801,1126
15379,2819,741,-1,-2147483648,1126
15380,2819,797,-1,1351784869,1126
15381,2819,890,-1,1351784973,1126
15382,2819,956,-1,1351785004,1126
15383,2801,2846,2,1351786040,1126
15384,815,1876,2,1351786781,1126
15385,2580,2858,1,-2147483648,1126
15386,2858,2580,1,1351794022,1126
15387,1981,1603,1,1351794121,1126
15388,1981,2859,1,1351796037,1126
15389,2028,2338,1,-2147483648,1126
15390,2803,2128,2,1351820706,1126
15391,2128,2803,3,1351820803,1126
15392,2845,1764,1,1351825336,1126
15393,1764,2845,1,-2147483648,1126
15394,2843,1764,1,-2147483648,1126
15395,2860,2790,1,1351837519,1126
15396,1293,2862,1,-2147483648,1126
15397,2862,1293,1,1351855348,1126
15398,2816,2852,1,1351861599,1126
15399,2852,2816,1,1351861697,1126
15400,2801,2446,-10,1351863169,1126
15401,2819,346,-1,1351864241,1126
15402,2817,2446,-4,1351867014,1126
15403,2819,2863,-1,1351869114,1126
15404,2819,694,-1,1351871692,1126
15405,2369,2580,1,1351873788,1126
15406,2819,1121,-1,1351876312,1126
15407,1541,1981,2,1351877661,1126
15408,2786,2077,2,1351878084,1126
15409,2153,1764,2,-2147483648,1126
15410,1764,2153,1,1351878470,1126
15411,2852,1907,1,1351881010,1126
15412,1541,2865,1,1351882060,1126
15413,2369,2852,1,1351882273,1126
15414,2852,2369,1,1351882315,1126
15415,2793,1907,3,-2147483648,1126
15416,2861,2864,1,1351888804,1126
15417,2803,2727,1,1351892047,1126
15418,2864,2861,3,1351895498,1126
15419,2580,2369,2,1351896872,1126
15420,1231,2861,-10,-2147483648,1126
15421,2865,1541,1,-2147483648,1126
15422,2727,2803,1,-2147483648,1126
15423,1981,2865,2,1351901947,1126
15424,2865,1981,2,1351902317,1126
15425,1764,2866,1,-2147483648,1126
15426,2866,1764,1,1351907211,1126
15427,1981,2867,1,1351915832,1126
15428,2867,1981,1,1351915870,1126
15429,2848,2868,-10,-2147483648,1126
15430,2819,1281,-1,1351917939,1126
15431,2819,538,-1,1351918397,1126
15432,26,2869,1,1351924007,1126
15433,2790,2870,1,1351936313,1126
15434,2870,2790,2,1351936439,1126
15435,2748,2864,1,1351943883,1126
15436,2870,26,1,1351954775,1126
15437,864,1769,2,1351960268,1126
15438,2218,2025,-5,-2147483648,1126
15439,2819,557,-1,1351975873,1126
15440,1310,1800,-10,1351976914,1126
15441,2247,2870,1,1351980294,1126
15442,2870,2247,1,1351980316,1126
15443,2669,452,1,1351980598,1126
15444,2348,52,1,1351992909,1126
15445,2214,2669,1,1351995041,1126
15446,2669,2214,1,1351995047,1126
15447,52,2348,1,1351998221,1126
15448,2247,2746,1,1352007711,1126
15449,2746,2247,1,1352008233,1126
15450,2872,1907,1,1352043443,1126
15451,1585,1341,10,1352051607,1126
15452,2580,18,1,1352063612,1126
15453,2580,2789,3,1352064430,1126
15454,2789,2580,3,1352064875,1126
15455,2771,2580,1,-2147483648,1126
15456,2819,536,-1,1352068258,1126
15457,2125,2874,1,1352070228,1126
15458,2580,2875,3,-2147483648,1126
15459,1764,2330,1,1352085748,1126
15460,2330,1764,1,1352085799,1126
15461,2602,2128,1,1352089467,1126
15462,2128,2602,3,1352089530,1126
15463,2755,1981,10,1352091941,1126
15464,1981,2755,5,-2147483648,1126
15465,83,2477,1,1352100279,1126
15466,2718,2877,-1,1352106546,1126
15467,2110,2150,1,1352106860,1126
15468,1606,26,1,1352115049,1126
15469,2538,2654,1,1352131140,1126
15470,2654,2538,1,1352131267,1126
15471,2819,592,-1,1352133199,1126
15472,2819,1303,-1,1352133270,1126
15473,2128,2433,2,1352135732,1126
15474,2433,2128,2,-2147483648,1126
15475,2819,521,-1,-2147483648,1126
15476,2218,521,-5,1352139231,1126
15477,1689,2128,1,1352141581,1126
15478,1689,1800,-1,1352142069,1126
15479,2218,54,-5,1352145895,1126
15480,2266,1585,1,1352146492,1126
15481,1585,2266,1,1352146662,1126
15482,2266,1764,1,1352146812,1126
15483,2819,54,-1,1352147764,1126
15484,2266,2878,1,1352148371,1126
15485,2878,2266,1,1352148445,1126
15486,2218,15,-5,1352150071,1126
15487,2077,2879,1,1352150857,1126
15488,2879,2077,3,1352151111,1126
15489,2879,2247,3,1352151174,1126
15490,2879,54,-10,1352152085,1126
15491,2819,15,-1,1352152664,1126
15492,2880,1231,2,1352156161,1126
15493,1853,506,1,1352156698,1126
15494,2819,248,-1,1352157116,1126
15495,1907,2861,-1,1352158429,1126
15496,2247,2879,1,1352160511,1126
15497,1718,2881,1,1352166791,1126
15498,2803,2660,1,1352167058,1126
15499,2660,2128,5,1352167728,1126
15500,2660,2803,1,1352168071,1126
15501,2882,2266,1,1352168557,1126
15502,2266,2882,1,1352168612,1126
15503,1500,1981,-10,1352168896,1126
15504,1859,1756,2,-2147483648,1126
15505,2247,2883,1,1352171774,1126
15506,2883,2247,1,1352172814,1126
15507,2720,2669,1,1352173663,1126
15508,1981,1794,1,1352174310,1126
15509,1794,1981,1,1352174335,1126
15510,2884,2882,1,1352175478,1126
15511,2882,2884,1,1352175533,1126
15512,2882,18,10,-2147483648,1126
15513,2884,18,10,1352178691,1126
15514,2338,2885,1,1352184762,1126
15515,2839,2886,1,1352190779,1126
15516,2839,2738,1,1352197058,1126
15517,2801,2887,1,1352197070,1126
15518,2887,2801,1,1352197114,1126
15519,2839,2888,1,1352212412,1126
15520,2888,2839,1,1352212502,1126
15521,26,2889,1,1352217937,1126
15522,26,2870,1,-2147483648,1126
15523,2782,26,1,1352221649,1126
15524,1204,1998,1,1352222568,1126
15525,1998,1204,1,1352222587,1126
15526,2538,2890,1,1352225481,1126
15527,2890,2538,2,-2147483648,1126
15528,2669,2720,1,1352229338,1126
15529,1486,1500,-1,1352234254,1126
15530,2819,701,-1,1352238122,1126
15531,1907,506,1,1352240683,1126
15532,506,1907,1,1352240702,1126
15533,2879,1764,2,-2147483648,1126
15534,1764,2879,1,1352241011,1126
15535,1805,2600,3,-2147483648,1126
15536,1679,1344,2,1352247696,1126
15537,2885,2338,1,1352261646,1126
15538,2738,2839,1,-2147483648,1126
15539,551,2705,1,1352282209,1126
15540,2860,1907,10,1352285048,1126
15541,1907,2761,1,1352293192,1126
15542,1907,2767,1,1352293204,1126
15543,2218,1907,1,1352293743,1126
15544,2801,2894,10,1352293975,1126
15545,1907,2795,1,-2147483648,1126
15546,1907,2775,1,1352294828,1126
15547,1907,2770,1,1352294856,1126
15548,1907,2799,1,1352294917,1126
15549,1907,2793,1,1352294936,1126
15550,1907,2802,1,1352295003,1126
15551,1907,2804,1,1352295123,1126
15552,1907,2369,1,1352295145,1126
15553,1907,2817,1,1352295165,1126
15554,1907,2847,1,1352295190,1126
15555,1907,1876,1,1352295197,1126
15556,1907,2854,1,1352295218,1126
15557,2218,2894,-4,1352295218,1126
15558,1907,2852,1,-2147483648,1126
15559,1907,2872,1,1352295262,1126
15560,1907,2873,1,1352295268,1126
15561,1907,2796,2,1352295331,1126
15562,1907,2809,2,1352295350,1126
15563,1907,2856,2,-2147483648,1126
15564,1907,2875,2,1352295429,1126
15565,551,1998,1,1352296840,1126
15566,1998,551,1,1352296843,1126
15567,2839,2535,1,-2147483648,1126
15568,2535,2839,1,1352298387,1126
15569,1998,452,2,1352303554,1126
15570,2819,882,-1,1352305705,1126
15571,2218,882,-5,1352305737,1126
15572,864,2896,1,1352308462,1126
15573,2896,864,1,1352308478,1126
15574,2218,2897,1,1352308718,1126
15575,2819,613,-1,1352309203,1126
15576,2897,2218,1,1352309992,1126
15577,1666,1585,1,1352317029,1126
